chart,country,country_avg,region,value2plot,dev
59,Czechia,0.645631068,T2_CZ04_CZ05,0.681081081,-0.035450013
59,Czechia,0.645631068,T4_CZ01_CZ02,0.574074074,0.071556994
59,Czechia,0.645631068,T4_CZ03_CZ04_CZ05,0.684210526,-0.038579458
59,Czechia,0.645631068,T1_CZ05_CZ06,0.632850242,0.012780826
59,Czechia,0.645631068,T4_CZ07_CZ08,0.675925926,-0.030294858
59,Czechia,0.645631068,T1_CZ03_CZ04,0.708108108,-0.06247704
59,Czechia,0.645631068,T1_CZ07_CZ08,0.675925926,-0.030294858
59,Czechia,0.645631068,T2_CZ03_CZ06,0.657004831,-0.011373763
59,Czechia,0.645631068,T3_CZ08,0.730434783,-0.084803715
59,Czechia,0.645631068,T4_CZ06,0.626168224,0.019462844
59,Czechia,0.645631068,T3_CZ01_CZ02,0.574074074,0.071556994
59,Czechia,0.645631068,T2_CZ01_CZ02,0.574074074,0.071556994
59,Czechia,0.645631068,T1_CZ01_CZ02,0.574074074,0.071556994
59,Czechia,0.645631068,T3_CZ06_CZ07,0.620192308,0.02543876
59,Czechia,0.645631068,T3_CZ03_CZ04_CZ05,0.684210526,-0.038579458
60,Czechia,0.604116223,T3_CZ08,0.714285714,-0.110169492
60,Czechia,0.604116223,T1_CZ05_CZ06,0.585714286,0.018401937
60,Czechia,0.604116223,T4_CZ01_CZ02,0.527522936,0.076593287
60,Czechia,0.604116223,T4_CZ07_CZ08,0.640186916,-0.036070693
60,Czechia,0.604116223,T3_CZ03_CZ04_CZ05,0.628070175,-0.023953953
60,Czechia,0.604116223,T1_CZ07_CZ08,0.640186916,-0.036070693
60,Czechia,0.604116223,T3_CZ06_CZ07,0.592417062,0.011699161
60,Czechia,0.604116223,T4_CZ03_CZ04_CZ05,0.628070175,-0.023953953
60,Czechia,0.604116223,T1_CZ03_CZ04,0.673913043,-0.069796821
60,Czechia,0.604116223,T2_CZ03_CZ06,0.620689655,-0.016573432
60,Czechia,0.604116223,T4_CZ06,0.623853211,-0.019736988
60,Czechia,0.604116223,T2_CZ01_CZ02,0.527522936,0.076593287
60,Czechia,0.604116223,T3_CZ01_CZ02,0.527522936,0.076593287
60,Czechia,0.604116223,T2_CZ07_CZ08,0.640186916,-0.036070693
60,Czechia,0.604116223,T1_CZ01_CZ02,0.527522936,0.076593287
60,Czechia,0.604116223,T2_CZ04_CZ05,0.633507853,-0.029391631
61,Czechia,0.715867159,T3_CZ01_CZ02,0.706976744,0.008890414
61,Czechia,0.715867159,T1_CZ03_CZ04,0.76344086,-0.047573702
61,Czechia,0.715867159,T1_CZ01_CZ02,0.706976744,0.008890414
61,Czechia,0.715867159,T1_CZ07_CZ08,0.702970297,0.012896862
61,Czechia,0.715867159,T2_CZ01_CZ02,0.706976744,0.008890414
61,Czechia,0.715867159,T3_CZ06_CZ07,0.642512077,0.073355081
61,Czechia,0.715867159,T4_CZ01_CZ02,0.706976744,0.008890414
61,Czechia,0.715867159,T4_CZ06,0.651376147,0.064491012
61,Czechia,0.715867159,T2_CZ07_CZ08,0.702970297,0.012896862
61,Czechia,0.715867159,T2_CZ04_CZ05,0.774193548,-0.05832639
61,Czechia,0.715867159,T1_CZ05_CZ06,0.695238095,0.020629063
61,Czechia,0.715867159,T3_CZ03_CZ04_CZ05,0.756097561,-0.040230402
61,Czechia,0.715867159,T4_CZ07_CZ08,0.702970297,0.012896862
61,Czechia,0.715867159,T3_CZ08,0.769230769,-0.053363611
61,Czechia,0.715867159,T4_CZ03_CZ04_CZ05,0.756097561,-0.040230402
61,Czechia,0.715867159,T2_CZ03_CZ06,0.685714286,0.030152873
62,Czechia,0.686956522,T1_CZ05_CZ06,0.719047619,-0.032091097
62,Czechia,0.686956522,T1_CZ07_CZ08,0.688118812,-0.00116229
62,Czechia,0.686956522,T2_CZ07_CZ08,0.688118812,-0.00116229
62,Czechia,0.686956522,T3_CZ01_CZ02,0.611111111,0.075845411
62,Czechia,0.686956522,T1_CZ03_CZ04,0.740112994,-0.053156473
62,Czechia,0.686956522,T2_CZ04_CZ05,0.744565217,-0.057608696
62,Czechia,0.686956522,T2_CZ03_CZ06,0.714285714,-0.027329193
62,Czechia,0.686956522,T4_CZ06,0.703703704,-0.016747182
62,Czechia,0.686956522,T4_CZ01_CZ02,0.611111111,0.075845411
62,Czechia,0.686956522,T4_CZ07_CZ08,0.688118812,-0.00116229
62,Czechia,0.686956522,T1_CZ01_CZ02,0.611111111,0.075845411
62,Czechia,0.686956522,T4_CZ03_CZ04_CZ05,0.738351254,-0.051394733
62,Czechia,0.686956522,T3_CZ08,0.745098039,-0.058141517
62,Czechia,0.686956522,T3_CZ06_CZ07,0.668269231,0.018687291
62,Czechia,0.686956522,T2_CZ01_CZ02,0.611111111,0.075845411
62,Czechia,0.686956522,T3_CZ03_CZ04_CZ05,0.738351254,-0.051394733
63,Czechia,0.804809052,T1_CZ07_CZ08,0.780487805,0.024321247
63,Czechia,0.804809052,T2_CZ01_CZ02,0.798882682,0.005926371
63,Czechia,0.804809052,T3_CZ06_CZ07,0.787356322,0.01745273
63,Czechia,0.804809052,T2_CZ07_CZ08,0.780487805,0.024321247
63,Czechia,0.804809052,T3_CZ03_CZ04_CZ05,0.82437276,-0.019563708
63,Czechia,0.804809052,T1_CZ01_CZ02,0.798882682,0.005926371
63,Czechia,0.804809052,T4_CZ03_CZ04_CZ05,0.82437276,-0.019563708
63,Czechia,0.804809052,T3_CZ08,0.786666667,0.018142386
63,Czechia,0.804809052,T1_CZ03_CZ04,0.826086957,-0.021277904
63,Czechia,0.804809052,T2_CZ04_CZ05,0.819587629,-0.014778577
63,Czechia,0.804809052,T4_CZ01_CZ02,0.798882682,0.005926371
63,Czechia,0.804809052,T3_CZ01_CZ02,0.798882682,0.005926371
63,Czechia,0.804809052,T1_CZ05_CZ06,0.811111111,-0.006302059
63,Czechia,0.804809052,T4_CZ07_CZ08,0.780487805,0.024321247
63,Czechia,0.804809052,T2_CZ03_CZ06,0.817647059,-0.012838006
63,Czechia,0.804809052,T4_CZ06,0.8,0.004809052
64,Czechia,0.821510297,T4_CZ03_CZ04_CZ05,0.840116279,-0.018605982
64,Czechia,0.821510297,T3_CZ03_CZ04_CZ05,0.840116279,-0.018605982
64,Czechia,0.821510297,T4_CZ01_CZ02,0.788018433,0.033491864
64,Czechia,0.821510297,T2_CZ07_CZ08,0.845410628,-0.023900331
64,Czechia,0.821510297,T2_CZ01_CZ02,0.788018433,0.033491864
64,Czechia,0.821510297,T1_CZ03_CZ04,0.84279476,-0.021284462
64,Czechia,0.821510297,T1_CZ01_CZ02,0.788018433,0.033491864
64,Czechia,0.821510297,T3_CZ08,0.854166667,-0.032656369
64,Czechia,0.821510297,T3_CZ01_CZ02,0.788018433,0.033491864
64,Czechia,0.821510297,T1_CZ07_CZ08,0.845410628,-0.023900331
64,Czechia,0.821510297,T1_CZ05_CZ06,0.809954751,0.011555546
64,Czechia,0.821510297,T4_CZ07_CZ08,0.845410628,-0.023900331
64,Czechia,0.821510297,T2_CZ04_CZ05,0.833333333,-0.011823036
64,Czechia,0.821510297,T4_CZ06,0.783018868,0.03849143
64,Czechia,0.821510297,T2_CZ03_CZ06,0.819047619,0.002462678
64,Czechia,0.821510297,T3_CZ06_CZ07,0.811059908,0.01045039
65,Czechia,0.815315315,T4_CZ03_CZ04_CZ05,0.833819242,-0.018503927
65,Czechia,0.815315315,T2_CZ01_CZ02,0.774774775,0.040540541
65,Czechia,0.815315315,T4_CZ07_CZ08,0.841121495,-0.02580618
65,Czechia,0.815315315,T1_CZ07_CZ08,0.841121495,-0.02580618
65,Czechia,0.815315315,T1_CZ03_CZ04,0.836909871,-0.021594556
65,Czechia,0.815315315,T2_CZ04_CZ05,0.841201717,-0.025886401
65,Czechia,0.815315315,T4_CZ01_CZ02,0.774774775,0.040540541
65,Czechia,0.815315315,T3_CZ08,0.855769231,-0.040453915
65,Czechia,0.815315315,T3_CZ06_CZ07,0.808219178,0.007096137
65,Czechia,0.815315315,T1_CZ05_CZ06,0.808219178,0.007096137
65,Czechia,0.815315315,T4_CZ06,0.788990826,0.02632449
65,Czechia,0.815315315,T1_CZ01_CZ02,0.774774775,0.040540541
65,Czechia,0.815315315,T3_CZ03_CZ04_CZ05,0.833819242,-0.018503927
65,Czechia,0.815315315,T2_CZ03_CZ06,0.803652968,0.011662347
65,Czechia,0.815315315,T2_CZ07_CZ08,0.841121495,-0.02580618
65,Czechia,0.815315315,T3_CZ01_CZ02,0.774774775,0.040540541
66,Czechia,0.688701923,T3_CZ01_CZ02,0.6492891,0.039412824
66,Czechia,0.688701923,T1_CZ03_CZ04,0.674208145,0.014493778
66,Czechia,0.688701923,T1_CZ07_CZ08,0.734693878,-0.045991954
66,Czechia,0.688701923,T1_CZ05_CZ06,0.700980392,-0.012278469
66,Czechia,0.688701923,T3_CZ06_CZ07,0.72361809,-0.034916167
66,Czechia,0.688701923,T4_CZ06,0.690721649,-0.002019726
66,Czechia,0.688701923,T4_CZ07_CZ08,0.734693878,-0.045991954
66,Czechia,0.688701923,T4_CZ03_CZ04_CZ05,0.68597561,0.002726313
66,Czechia,0.688701923,T3_CZ08,0.712765957,-0.024064034
66,Czechia,0.688701923,T2_CZ07_CZ08,0.734693878,-0.045991954
66,Czechia,0.688701923,T2_CZ04_CZ05,0.721973094,-0.033271171
66,Czechia,0.688701923,T1_CZ01_CZ02,0.6492891,0.039412824
66,Czechia,0.688701923,T3_CZ03_CZ04_CZ05,0.68597561,0.002726313
66,Czechia,0.688701923,T2_CZ01_CZ02,0.6492891,0.039412824
66,Czechia,0.688701923,T4_CZ01_CZ02,0.6492891,0.039412824
66,Czechia,0.688701923,T2_CZ03_CZ06,0.648514851,0.040187072
67,Czechia,0.54875,T2_CZ04_CZ05,0.598173516,-0.049423516
67,Czechia,0.54875,T2_CZ07_CZ08,0.582474227,-0.033724227
67,Czechia,0.54875,T3_CZ08,0.536842105,0.011907895
67,Czechia,0.54875,T3_CZ06_CZ07,0.589189189,-0.040439189
67,Czechia,0.54875,T3_CZ03_CZ04_CZ05,0.567901235,-0.019151235
67,Czechia,0.54875,T1_CZ05_CZ06,0.559585492,-0.010835492
67,Czechia,0.54875,T4_CZ01_CZ02,0.484693878,0.064056122
67,Czechia,0.54875,T2_CZ01_CZ02,0.484693878,0.064056122
67,Czechia,0.54875,T4_CZ03_CZ04_CZ05,0.567901235,-0.019151235
67,Czechia,0.54875,T1_CZ01_CZ02,0.484693878,0.064056122
67,Czechia,0.54875,T2_CZ03_CZ06,0.523560209,0.025189791
67,Czechia,0.54875,T3_CZ01_CZ02,0.484693878,0.064056122
67,Czechia,0.54875,T4_CZ07_CZ08,0.582474227,-0.033724227
67,Czechia,0.54875,T1_CZ03_CZ04,0.566820276,-0.018070276
67,Czechia,0.54875,T1_CZ07_CZ08,0.582474227,-0.033724227
67,Czechia,0.54875,T4_CZ06,0.546511628,0.002238372
68,Czechia,0.624819625,T2_CZ03_CZ06,0.592592593,0.032227032
68,Czechia,0.624819625,T2_CZ01_CZ02,0.604519774,0.020299851
68,Czechia,0.624819625,T3_CZ01_CZ02,0.604519774,0.020299851
68,Czechia,0.624819625,T1_CZ07_CZ08,0.62804878,-0.003229156
68,Czechia,0.624819625,T1_CZ05_CZ06,0.638554217,-0.013734592
68,Czechia,0.624819625,T4_CZ07_CZ08,0.62804878,-0.003229156
68,Czechia,0.624819625,T3_CZ03_CZ04_CZ05,0.636690647,-0.011871023
68,Czechia,0.624819625,T3_CZ06_CZ07,0.64556962,-0.020749995
68,Czechia,0.624819625,T2_CZ07_CZ08,0.62804878,-0.003229156
68,Czechia,0.624819625,T2_CZ04_CZ05,0.668421053,-0.043601428
68,Czechia,0.624819625,T1_CZ03_CZ04,0.629032258,-0.004212633
68,Czechia,0.624819625,T4_CZ01_CZ02,0.604519774,0.020299851
68,Czechia,0.624819625,T4_CZ03_CZ04_CZ05,0.636690647,-0.011871023
68,Czechia,0.624819625,T3_CZ08,0.5875,0.037319625
68,Czechia,0.624819625,T1_CZ01_CZ02,0.604519774,0.020299851
68,Czechia,0.624819625,T4_CZ06,0.621621622,0.003198003
69,Czechia,0.712962963,T3_CZ03_CZ04_CZ05,0.733788396,-0.020825433
69,Czechia,0.712962963,T3_CZ06_CZ07,0.713513514,-5.51E-04
69,Czechia,0.712962963,T1_CZ03_CZ04,0.753694581,-0.040731618
69,Czechia,0.712962963,T4_CZ06,0.738636364,-0.025673401
69,Czechia,0.712962963,T4_CZ07_CZ08,0.691891892,0.021071071
69,Czechia,0.712962963,T1_CZ01_CZ02,0.689473684,0.023489279
69,Czechia,0.712962963,T3_CZ01_CZ02,0.689473684,0.023489279
69,Czechia,0.712962963,T4_CZ01_CZ02,0.689473684,0.023489279
69,Czechia,0.712962963,T4_CZ03_CZ04_CZ05,0.733788396,-0.020825433
69,Czechia,0.712962963,T2_CZ07_CZ08,0.691891892,0.021071071
69,Czechia,0.712962963,T1_CZ07_CZ08,0.691891892,0.021071071
69,Czechia,0.712962963,T2_CZ01_CZ02,0.689473684,0.023489279
69,Czechia,0.712962963,T2_CZ04_CZ05,0.729064039,-0.016101076
69,Czechia,0.712962963,T2_CZ03_CZ06,0.741573034,-0.028610071
69,Czechia,0.712962963,T1_CZ05_CZ06,0.713483146,-5.20E-04
69,Czechia,0.712962963,T3_CZ08,0.693181818,0.019781145
70,Czechia,0.764640884,T3_CZ03_CZ04_CZ05,0.802469136,-0.037828252
70,Czechia,0.764640884,T3_CZ06_CZ07,0.734234234,0.03040665
70,Czechia,0.764640884,T1_CZ07_CZ08,0.760683761,0.003957123
70,Czechia,0.764640884,T3_CZ01_CZ02,0.728813559,0.035827325
70,Czechia,0.764640884,T1_CZ01_CZ02,0.728813559,0.035827325
70,Czechia,0.764640884,T1_CZ05_CZ06,0.763636364,0.00100452
70,Czechia,0.764640884,T4_CZ01_CZ02,0.728813559,0.035827325
70,Czechia,0.764640884,T2_CZ07_CZ08,0.760683761,0.003957123
70,Czechia,0.764640884,T2_CZ01_CZ02,0.728813559,0.035827325
70,Czechia,0.764640884,T1_CZ03_CZ04,0.809302326,-0.044661442
70,Czechia,0.764640884,T2_CZ03_CZ06,0.760180995,0.004459889
70,Czechia,0.764640884,T4_CZ03_CZ04_CZ05,0.802469136,-0.037828252
70,Czechia,0.764640884,T3_CZ08,0.788617886,-0.023977002
70,Czechia,0.764640884,T2_CZ04_CZ05,0.813084112,-0.048443228
70,Czechia,0.764640884,T4_CZ06,0.738738739,0.025902145
70,Czechia,0.764640884,T4_CZ07_CZ08,0.760683761,0.003957123
71,Czechia,0.625,T1_CZ07_CZ08,0.63,-0.005
71,Czechia,0.625,T2_CZ01_CZ02,0.554054054,0.070945946
71,Czechia,0.625,T2_CZ04_CZ05,0.715846995,-0.090846995
71,Czechia,0.625,T2_CZ07_CZ08,0.63,-0.005
71,Czechia,0.625,T4_CZ01_CZ02,0.554054054,0.070945946
71,Czechia,0.625,T4_CZ03_CZ04_CZ05,0.684782609,-0.059782609
71,Czechia,0.625,T2_CZ03_CZ06,0.615384615,0.009615385
71,Czechia,0.625,T3_CZ08,0.705882353,-0.080882353
71,Czechia,0.625,T1_CZ05_CZ06,0.646766169,-0.021766169
71,Czechia,0.625,T3_CZ06_CZ07,0.58,0.045
71,Czechia,0.625,T3_CZ01_CZ02,0.554054054,0.070945946
71,Czechia,0.625,T3_CZ03_CZ04_CZ05,0.684782609,-0.059782609
71,Czechia,0.625,T1_CZ03_CZ04,0.683615819,-0.058615819
71,Czechia,0.625,T4_CZ06,0.607843137,0.017156863
71,Czechia,0.625,T4_CZ07_CZ08,0.63,-0.005
71,Czechia,0.625,T1_CZ01_CZ02,0.554054054,0.070945946
72,Czechia,0.520367937,T2_CZ03_CZ06,0.547486034,-0.027118097
72,Czechia,0.520367937,T1_CZ05_CZ06,0.524324324,-0.003956387
72,Czechia,0.520367937,T3_CZ06_CZ07,0.566473988,-0.046106052
72,Czechia,0.520367937,T2_CZ04_CZ05,0.539906103,-0.019538166
72,Czechia,0.520367937,T2_CZ01_CZ02,0.459183673,0.061184263
72,Czechia,0.520367937,T1_CZ07_CZ08,0.537572254,-0.017204317
72,Czechia,0.520367937,T4_CZ01_CZ02,0.459183673,0.061184263
72,Czechia,0.520367937,T4_CZ06,0.592592593,-0.072224656
72,Czechia,0.520367937,T4_CZ07_CZ08,0.537572254,-0.017204317
72,Czechia,0.520367937,T1_CZ03_CZ04,0.560386473,-0.040018537
72,Czechia,0.520367937,T3_CZ03_CZ04_CZ05,0.530546624,-0.010178687
72,Czechia,0.520367937,T4_CZ03_CZ04_CZ05,0.530546624,-0.010178687
72,Czechia,0.520367937,T2_CZ07_CZ08,0.537572254,-0.017204317
72,Czechia,0.520367937,T3_CZ01_CZ02,0.459183673,0.061184263
72,Czechia,0.520367937,T1_CZ01_CZ02,0.459183673,0.061184263
72,Czechia,0.520367937,T3_CZ08,0.530864198,-0.010496261
73,Czechia,0.56336261,T1_CZ03_CZ04,0.610576923,-0.047214313
73,Czechia,0.56336261,T1_CZ01_CZ02,0.527363184,0.035999426
73,Czechia,0.56336261,T4_CZ06,0.580645161,-0.017282552
73,Czechia,0.56336261,T4_CZ07_CZ08,0.584210526,-0.020847917
73,Czechia,0.56336261,T4_CZ01_CZ02,0.527363184,0.035999426
73,Czechia,0.56336261,T4_CZ03_CZ04_CZ05,0.568690096,-0.005327486
73,Czechia,0.56336261,T3_CZ01_CZ02,0.527363184,0.035999426
73,Czechia,0.56336261,T2_CZ01_CZ02,0.527363184,0.035999426
73,Czechia,0.56336261,T3_CZ08,0.554347826,0.009014784
73,Czechia,0.56336261,T3_CZ06_CZ07,0.596858639,-0.033496029
73,Czechia,0.56336261,T1_CZ05_CZ06,0.53030303,0.033059579
73,Czechia,0.56336261,T1_CZ07_CZ08,0.584210526,-0.020847917
73,Czechia,0.56336261,T3_CZ03_CZ04_CZ05,0.568690096,-0.005327486
73,Czechia,0.56336261,T2_CZ03_CZ06,0.544502618,0.018859992
73,Czechia,0.56336261,T2_CZ04_CZ05,0.595348837,-0.031986227
73,Czechia,0.56336261,T2_CZ07_CZ08,0.584210526,-0.020847917
74,Czechia,0.331811263,T3_CZ06_CZ07,0.303797468,0.028013795
74,Czechia,0.331811263,T4_CZ03_CZ04_CZ05,0.329457364,0.002353899
74,Czechia,0.331811263,T3_CZ03_CZ04_CZ05,0.329457364,0.002353899
74,Czechia,0.331811263,T4_CZ01_CZ02,0.358381503,-0.02657024
74,Czechia,0.331811263,T2_CZ01_CZ02,0.358381503,-0.02657024
74,Czechia,0.331811263,T1_CZ01_CZ02,0.358381503,-0.02657024
74,Czechia,0.331811263,T3_CZ08,0.338235294,-0.006424031
74,Czechia,0.331811263,T4_CZ06,0.296296296,0.035514967
74,Czechia,0.331811263,T4_CZ07_CZ08,0.324137931,0.007673332
74,Czechia,0.331811263,T2_CZ03_CZ06,0.289308176,0.042503087
74,Czechia,0.331811263,T3_CZ01_CZ02,0.358381503,-0.02657024
74,Czechia,0.331811263,T2_CZ04_CZ05,0.35,-0.018188737
74,Czechia,0.331811263,T2_CZ07_CZ08,0.324137931,0.007673332
74,Czechia,0.331811263,T1_CZ07_CZ08,0.324137931,0.007673332
74,Czechia,0.331811263,T1_CZ03_CZ04,0.329479769,0.002331495
74,Czechia,0.331811263,T1_CZ05_CZ06,0.313253012,0.018558251
75,Czechia,0.310067114,T3_CZ03_CZ04_CZ05,0.310810811,-7.44E-04
75,Czechia,0.310067114,T2_CZ04_CZ05,0.315,-0.004932886
75,Czechia,0.310067114,T1_CZ03_CZ04,0.290816327,0.019250788
75,Czechia,0.310067114,T2_CZ03_CZ06,0.292553191,0.017513923
75,Czechia,0.310067114,T2_CZ07_CZ08,0.293103448,0.016963666
75,Czechia,0.310067114,T3_CZ01_CZ02,0.338797814,-0.0287307
75,Czechia,0.310067114,T2_CZ01_CZ02,0.338797814,-0.0287307
75,Czechia,0.310067114,T4_CZ01_CZ02,0.338797814,-0.0287307
75,Czechia,0.310067114,T1_CZ05_CZ06,0.317708333,-0.007641219
75,Czechia,0.310067114,T1_CZ07_CZ08,0.293103448,0.016963666
75,Czechia,0.310067114,T1_CZ01_CZ02,0.338797814,-0.0287307
75,Czechia,0.310067114,T4_CZ07_CZ08,0.293103448,0.016963666
75,Czechia,0.310067114,T4_CZ06,0.282608696,0.027458418
75,Czechia,0.310067114,T3_CZ06_CZ07,0.288888889,0.021178225
75,Czechia,0.310067114,T3_CZ08,0.290697674,0.01936944
75,Czechia,0.310067114,T4_CZ03_CZ04_CZ05,0.310810811,-7.44E-04
76,Czechia,0.488210818,T2_CZ01_CZ02,0.41025641,0.077954408
76,Czechia,0.488210818,T4_CZ07_CZ08,0.513368984,-0.025158166
76,Czechia,0.488210818,T3_CZ03_CZ04_CZ05,0.544715447,-0.056504629
76,Czechia,0.488210818,T1_CZ05_CZ06,0.494318182,-0.006107364
76,Czechia,0.488210818,T1_CZ03_CZ04,0.54601227,-0.057801452
76,Czechia,0.488210818,T4_CZ03_CZ04_CZ05,0.544715447,-0.056504629
76,Czechia,0.488210818,T3_CZ06_CZ07,0.45026178,0.037949038
76,Czechia,0.488210818,T1_CZ07_CZ08,0.513368984,-0.025158166
76,Czechia,0.488210818,T3_CZ01_CZ02,0.41025641,0.077954408
76,Czechia,0.488210818,T2_CZ07_CZ08,0.513368984,-0.025158166
76,Czechia,0.488210818,T1_CZ01_CZ02,0.41025641,0.077954408
76,Czechia,0.488210818,T2_CZ03_CZ06,0.505376344,-0.017165526
76,Czechia,0.488210818,T2_CZ04_CZ05,0.535947712,-0.047736894
76,Czechia,0.488210818,T4_CZ06,0.451612903,0.036597915
76,Czechia,0.488210818,T4_CZ01_CZ02,0.41025641,0.077954408
76,Czechia,0.488210818,T3_CZ08,0.584269663,-0.096058845
77,Czechia,0.57591623,T2_CZ04_CZ05,0.626506024,-0.050589794
77,Czechia,0.57591623,T2_CZ03_CZ06,0.571428571,0.004487659
77,Czechia,0.57591623,T1_CZ05_CZ06,0.579787234,-0.003871004
77,Czechia,0.57591623,T1_CZ01_CZ02,0.514423077,0.061493153
77,Czechia,0.57591623,T2_CZ07_CZ08,0.603092784,-0.027176553
77,Czechia,0.57591623,T2_CZ01_CZ02,0.514423077,0.061493153
77,Czechia,0.57591623,T1_CZ03_CZ04,0.614942529,-0.039026298
77,Czechia,0.57591623,T4_CZ01_CZ02,0.514423077,0.061493153
77,Czechia,0.57591623,T1_CZ07_CZ08,0.603092784,-0.027176553
77,Czechia,0.57591623,T3_CZ03_CZ04_CZ05,0.62835249,-0.05243626
